season,round,race_name,circuit,driver_join_id,pit_lap,stop_number,pit_stop_time_s,constructor,under_safety_car,race_has_safety_car,race_safety_car_lap_share,race_q95_stop,abnormal_stop_proxy,very_short_stop_proxy,plot_group,constructor_n,circuit_n
2021,17,United States Grand Prix,Circuit of the Americas,vettel,38,2,23.849,aston_martin,0,0,0,27.153199999999984,1,0,Excluded: abnormal long stop,271,135
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,alonso,39,1,23.985,alpine,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,249,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,bottas,40,2,31.664,mercedes,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,278,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,bottas,63,3,22.68,mercedes,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,278,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,bottas,67,4,26.443,mercedes,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,278,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,gasly,31,1,22.549,alphatauri,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,202,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,giovinazzi,16,1,22.205,alfa,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,194,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,hamilton,29,1,22.373,mercedes,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,278,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,latifi,11,1,23.681,williams,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,271,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,latifi,49,2,22.739,williams,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,271,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,leclerc,30,1,22.085,ferrari,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,259,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,maxverstappen,33,1,21.908,red_bull,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,292,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,mazepin,13,1,25.094,haas,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,272,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,mazepin,58,2,23.637,haas,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,272,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,norris,44,1,22.534,mclaren,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,270,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ocon,14,1,23.1,alpine,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,249,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,perez,40,1,22.114,red_bull,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,292,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,raikkonen,32,1,22.424,alfa,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,194,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ricciardo,38,2,22.813,mclaren,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,270,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,russell,15,1,21.984,williams,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,271,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,sainz,42,1,22.031,ferrari,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,259,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,stroll,12,1,23.586,aston_martin,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,271,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,stroll,34,2,26.056,aston_martin,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,271,85
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,vettel,33,1,22.277,aston_martin,0,0,0,26.404300000000003,1,0,Excluded: abnormal long stop,271,85
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,7,1,17.751,alpine,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,249,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,8,2,17.705,alpine,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,249,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,alonso,34,3,24.375,alpine,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,249,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,7,1,17.899,mercedes,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,278,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,8,2,17.837,mercedes,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,278,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,30,3,23.263,mercedes,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,278,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,bottas,41,4,22.856,mercedes,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,278,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,7,1,19.439,alphatauri,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,202,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,8,2,18.608,alphatauri,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,202,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,25,3,23.116,alphatauri,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,202,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,gasly,51,4,23.039,alphatauri,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,202,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,giovinazzi,7,1,17.713,alfa,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,194,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,giovinazzi,8,2,17.929,alfa,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,194,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,giovinazzi,29,3,23.618,alfa,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,194,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,giovinazzi,42,4,22.83,alfa,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,194,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,7,1,17.91,mercedes,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,278,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,8,2,18.66,mercedes,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,278,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,26,3,22.69,mercedes,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,278,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,hamilton,43,4,22.664,mercedes,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,278,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,7,1,18.153,williams,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,8,2,18.784,williams,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,13,3,22.936,williams,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,latifi,39,4,22.958,williams,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,7,1,17.943,ferrari,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,259,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,8,2,17.771,ferrari,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,259,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,27,3,22.667,ferrari,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,259,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,leclerc,52,4,23.064,ferrari,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,259,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,7,1,17.916,red_bull,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,292,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,8,2,17.807,red_bull,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,292,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,27,3,22.722,red_bull,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,292,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,maxverstappen,40,4,22.766,red_bull,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,292,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mazepin,7,1,17.995,haas,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,272,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mazepin,8,2,18.467,haas,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,272,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mazepin,34,3,23.546,haas,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,272,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,7,1,17.861,haas,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,272,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,8,2,18.588,haas,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,272,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,11,3,41.173,haas,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,272,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,29,4,25.597,haas,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,272,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,mickschumacher,61,5,24.627,haas,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,272,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,6,2,17.719,mclaren,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,270,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,7,3,17.673,mclaren,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,270,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,8,4,19.176,mclaren,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,270,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,norris,37,5,24.211,mclaren,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,270,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,7,1,19.285,alpine,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,249,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,8,2,17.818,alpine,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,249,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ocon,30,3,23.504,alpine,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,249,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,7,1,18.308,red_bull,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,292,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,8,2,18.136,red_bull,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,292,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,28,3,23.165,red_bull,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,292,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,42,4,22.656,red_bull,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,292,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,perez,69,5,22.916,red_bull,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,292,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,raikkonen,7,1,18.327,alfa,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,194,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,raikkonen,8,2,18.763,alfa,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,194,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,raikkonen,28,3,23.541,alfa,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,194,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,raikkonen,52,4,22.666,alfa,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,194,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ricciardo,7,1,19.732,mclaren,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,270,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ricciardo,8,2,18.347,mclaren,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,270,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,ricciardo,30,3,22.839,mclaren,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,270,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,6,1,22.978,williams,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,7,2,20.844,williams,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,8,3,18.179,williams,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,russell,41,4,23.132,williams,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,7,1,18.46,ferrari,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,259,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,8,2,18.373,ferrari,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,259,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,26,3,23.321,ferrari,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,259,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,sainz,53,4,22.745,ferrari,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,259,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,7,1,17.948,aston_martin,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,8,2,17.935,aston_martin,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,stroll,22,3,24.997,aston_martin,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,4,1,31.939,alphatauri,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,202,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,6,2,17.758,alphatauri,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,202,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,7,3,17.711,alphatauri,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,202,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,8,4,18.499,alphatauri,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,202,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,tsunoda,39,5,35.416,alphatauri,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,202,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,7,1,18.107,aston_martin,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,8,2,17.896,aston_martin,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,28,3,24.464,aston_martin,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,vettel,55,4,22.978,aston_martin,0,0,0,25.086999999999996,1,0,Excluded: abnormal long stop,271,153
2021,20,Qatar Grand Prix,Losail International Circuit,alonso,23,1,25.991,alpine,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,249,141
2021,20,Qatar Grand Prix,Losail International Circuit,bottas,33,1,36.341,mercedes,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,278,141
2021,20,Qatar Grand Prix,Losail International Circuit,gasly,13,1,25.63,alphatauri,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,202,141
2021,20,Qatar Grand Prix,Losail International Circuit,gasly,35,2,26.109,alphatauri,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,202,141
2021,20,Qatar Grand Prix,Losail International Circuit,giovinazzi,15,1,25.987,alfa,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,194,141
2021,20,Qatar Grand Prix,Losail International Circuit,giovinazzi,32,2,25.347,alfa,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,194,141
2021,20,Qatar Grand Prix,Losail International Circuit,hamilton,18,1,25.235,mercedes,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,278,141
2021,20,Qatar Grand Prix,Losail International Circuit,hamilton,42,2,25.381,mercedes,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,278,141
2021,20,Qatar Grand Prix,Losail International Circuit,latifi,18,1,25.811,williams,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,271,141
2021,20,Qatar Grand Prix,Losail International Circuit,leclerc,27,1,25.799,ferrari,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,259,141
2021,20,Qatar Grand Prix,Losail International Circuit,maxverstappen,17,1,25.3,red_bull,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,292,141
2021,20,Qatar Grand Prix,Losail International Circuit,maxverstappen,41,2,25.175,red_bull,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,292,141
2021,20,Qatar Grand Prix,Losail International Circuit,maxverstappen,55,3,25.465,red_bull,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,292,141
2021,20,Qatar Grand Prix,Losail International Circuit,mazepin,31,1,26.515,haas,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,272,141
2021,20,Qatar Grand Prix,Losail International Circuit,mickschumacher,22,1,25.881,haas,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,272,141
2021,20,Qatar Grand Prix,Losail International Circuit,norris,25,1,25.319,mclaren,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,270,141
2021,20,Qatar Grand Prix,Losail International Circuit,norris,49,2,26.552,mclaren,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,270,141
2021,20,Qatar Grand Prix,Losail International Circuit,ocon,24,1,25.517,alpine,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,249,141
2021,20,Qatar Grand Prix,Losail International Circuit,perez,19,1,25.419,red_bull,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,292,141
2021,20,Qatar Grand Prix,Losail International Circuit,perez,41,2,25.42,red_bull,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,292,141
2021,20,Qatar Grand Prix,Losail International Circuit,raikkonen,10,1,26.174,alfa,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,194,141
2021,20,Qatar Grand Prix,Losail International Circuit,raikkonen,30,2,25.633,alfa,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,194,141
2021,20,Qatar Grand Prix,Losail International Circuit,ricciardo,26,1,25.562,mclaren,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,270,141
2021,20,Qatar Grand Prix,Losail International Circuit,russell,17,1,26.121,williams,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,271,141
2021,20,Qatar Grand Prix,Losail International Circuit,russell,49,2,35.006,williams,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,271,141
2021,20,Qatar Grand Prix,Losail International Circuit,sainz,27,1,25.639,ferrari,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,259,141
2021,20,Qatar Grand Prix,Losail International Circuit,stroll,23,1,26.157,aston_martin,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,271,141
2021,20,Qatar Grand Prix,Losail International Circuit,tsunoda,9,1,25.659,alphatauri,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,202,141
2021,20,Qatar Grand Prix,Losail International Circuit,tsunoda,34,2,26.674,alphatauri,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,202,141
2021,20,Qatar Grand Prix,Losail International Circuit,vettel,26,1,25.726,aston_martin,0,0,0,31.256599999999978,1,0,Excluded: abnormal long stop,271,141
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,alonso,13,2,1.01985,alpine,0,0,0,1.1054228,0,1,Excluded: very short stop,249,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,alonso,15,3,1.101826,alpine,0,0,0,1.1054228,0,1,Excluded: very short stop,249,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,bottas,15,3,1.089473,mercedes,0,0,0,1.1054228,0,1,Excluded: very short stop,278,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,gasly,13,1,1.001775,alphatauri,0,0,0,1.1054228,0,1,Excluded: very short stop,202,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,gasly,15,2,1.092287,alphatauri,0,0,0,1.1054228,0,1,Excluded: very short stop,202,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,giovinazzi,13,1,1.004917,alfa,0,0,0,1.1054228,0,1,Excluded: very short stop,194,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,giovinazzi,15,2,1.094749,alfa,0,0,0,1.1054228,0,1,Excluded: very short stop,194,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,hamilton,15,3,1.086674,mercedes,0,0,0,1.1054228,0,1,Excluded: very short stop,278,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,latifi,13,2,1.0172569999999999,williams,0,0,0,1.1054228,0,1,Excluded: very short stop,271,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,latifi,15,3,1.107052,williams,0,0,0,1.1054228,1,1,Excluded: very short stop,271,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,leclerc,15,3,1.095192,ferrari,0,0,0,1.1054228,0,1,Excluded: very short stop,259,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,maxverstappen,15,2,1.087591,red_bull,0,0,0,1.1054228,0,1,Excluded: very short stop,292,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,mazepin,13,1,1.019226,haas,0,0,0,1.1054228,0,1,Excluded: very short stop,272,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,norris,13,2,1.017303,mclaren,0,0,0,1.1054228,0,1,Excluded: very short stop,270,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,norris,15,3,1.116576,mclaren,0,0,0,1.1054228,1,1,Excluded: very short stop,270,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,ocon,15,2,1.08829,alpine,0,0,0,1.1054228,0,1,Excluded: very short stop,249,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,perez,13,2,1.002619,red_bull,0,0,0,1.1054228,0,1,Excluded: very short stop,292,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,raikkonen,13,1,1.008569,alfa,0,0,0,1.1054228,0,1,Excluded: very short stop,194,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,raikkonen,15,2,1.0992819999999999,alfa,0,0,0,1.1054228,0,1,Excluded: very short stop,194,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,ricciardo,15,2,1.087296,mclaren,0,0,0,1.1054228,0,1,Excluded: very short stop,270,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,russell,13,2,1.021615,williams,0,0,0,1.1054228,0,1,Excluded: very short stop,271,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,sainz,13,1,1.004618,ferrari,0,0,0,1.1054228,0,1,Excluded: very short stop,259,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,sainz,15,2,1.097194,ferrari,0,0,0,1.1054228,0,1,Excluded: very short stop,259,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,stroll,13,2,1.020939,aston_martin,0,0,0,1.1054228,0,1,Excluded: very short stop,271,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,stroll,15,3,1.102979,aston_martin,0,0,0,1.1054228,0,1,Excluded: very short stop,271,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,tsunoda,13,1,1.006407,alphatauri,0,0,0,1.1054228,0,1,Excluded: very short stop,202,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,tsunoda,15,2,1.100644,alphatauri,0,0,0,1.1054228,0,1,Excluded: very short stop,202,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,vettel,13,1,1.0123039999999999,aston_martin,0,0,0,1.1054228,0,1,Excluded: very short stop,271,90
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,vettel,15,2,1.098749,aston_martin,0,0,0,1.1054228,0,1,Excluded: very short stop,271,90
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,alonso,36,1,21.304,alpine,0,0,0,22.458599999999997,1,0,Excluded: abnormal long stop,249,125
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,bottas,30,1,21.669,mercedes,0,0,0,22.458599999999997,1,0,Excluded: abnormal long stop,278,125
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,gasly,36,1,22.133,alphatauri,0,0,0,22.458599999999997,1,0,Excluded: abnormal long stop,202,125
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,gasly,54,2,21.92,alphatauri,0,0,0,22.458599999999997,1,0,Excluded: abnormal long stop,202,125
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,giovinazzi,17,1,22.283,alfa,0,0,0,22.458599999999997,1,0,Excluded: abnormal long stop,194,125
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,hamilton,14,1,21.595,mercedes,0,0,0,22.458599999999997,1,0,Excluded: abnormal long stop,278,125
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,latifi,28,1,21.241,williams,0,0,0,22.458599999999997,1,0,Excluded: abnormal long stop,271,125
