season,round,race_name,circuit,driver_join_id,pit_lap,stop_number,pit_stop_time_s,constructor,result_status_text,damage_crash_proxy,penalty_text_proxy,track_status,under_safety_car,under_yellow_flag,under_red_flag,under_any_non_green,race_has_safety_car,race_safety_car_lap_share,race_has_yellow_flag,race_has_red_flag,race_q95_stop,very_short_stop_proxy,abnormal_long_stop_proxy,penalty_duration_proxy,penalty_proxy,point_type,constructor_n,circuit_n,pred_simple,pred_adjusted,residual_simple,residual_adjusted
2021,15,Russian Grand Prix,Sochi Autodrom,alonso,36,1,30.157,alpine,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,249,39,31.346579188126995,31.506229344902568,-1.189579188126995,-1.349229344902568
2021,15,Russian Grand Prix,Sochi Autodrom,alonso,50,2,30.702,alpine,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,249,39,31.346579188126995,31.68769516136717,-0.6445791881269933,-0.9856951613671683
2021,15,Russian Grand Prix,Sochi Autodrom,bottas,28,1,29.936,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,278,39,31.52526184430797,31.211724663935634,-1.5892618443079698,-1.2757246639356339
2021,15,Russian Grand Prix,Sochi Autodrom,bottas,47,2,29.569,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,278,39,31.52526184430797,31.403869916300405,-1.9562618443079707,-1.8348699163004056
2021,15,Russian Grand Prix,Sochi Autodrom,gasly,33,1,29.354,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,202,39,30.864442821478352,31.08154454488556,-1.5104428214783532,-1.7275445448855606
2021,15,Russian Grand Prix,Sochi Autodrom,gasly,50,2,31.915,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,202,39,30.864442821478352,31.269418022890264,1.0505571785216468,0.6455819771097353
2021,15,Russian Grand Prix,Sochi Autodrom,giovinazzi,36,1,30.081,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,194,39,31.321038028712003,31.523696125909083,-1.2400380287120036,-1.4426961259090838
2021,15,Russian Grand Prix,Sochi Autodrom,giovinazzi,50,2,33.961,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,194,39,31.321038028712003,31.705161942373685,2.6399619712879954,2.2558380576263133
2021,15,Russian Grand Prix,Sochi Autodrom,hamilton,26,1,29.878,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,278,39,31.52526184430797,31.207452889575563,-1.6472618443079696,-1.3294528895755633
2021,15,Russian Grand Prix,Sochi Autodrom,hamilton,49,2,30.045,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,278,39,31.52526184430797,31.40814169066047,-1.480261844307968,-1.3631416906604699
2021,15,Russian Grand Prix,Sochi Autodrom,latifi,13,1,30.056,williams,Accident,1,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Possible damage/crash race,271,39,32.376091422812905,32.93457853204752,-2.3200914228129044,-2.8785785320475163
2021,15,Russian Grand Prix,Sochi Autodrom,leclerc,35,1,31.849,ferrari,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,259,39,31.154226771928805,30.957408402518688,0.6947732280711953,0.8915915974813124
2021,15,Russian Grand Prix,Sochi Autodrom,leclerc,51,2,32.648,ferrari,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,259,39,31.154226771928805,31.143145993343357,1.4937732280711984,1.5048540066566467
2021,15,Russian Grand Prix,Sochi Autodrom,maxverstappen,26,1,29.578,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,292,39,31.0770964936222,30.64830238617866,-1.4990964936222007,-1.0703023861786605
2021,15,Russian Grand Prix,Sochi Autodrom,maxverstappen,48,2,31.017,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,292,39,31.0770964936222,30.846855300083533,-0.0600964936222006,0.17014469991646664
2021,15,Russian Grand Prix,Sochi Autodrom,mazepin,14,1,30.127,haas,+2 Laps,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,272,39,32.52464115474455,32.13584366836849,-2.3976411547445515,-2.0088436683684883
2021,15,Russian Grand Prix,Sochi Autodrom,mazepin,46,2,33.931,haas,+2 Laps,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,272,39,32.52464115474455,32.3557554540737,1.406358845255447,1.5752445459262958
2021,15,Russian Grand Prix,Sochi Autodrom,mickschumacher,20,1,29.996,haas,Oil leak,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,272,39,32.52464115474455,32.14865899144869,-2.5286411547445518,-2.1526589914486927
2021,15,Russian Grand Prix,Sochi Autodrom,norris,28,1,29.824,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,270,39,31.127822151338407,31.1116765189704,-1.3038221513384052,-1.2876765189703967
2021,15,Russian Grand Prix,Sochi Autodrom,norris,51,2,32.67,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,270,39,31.127822151338407,31.312365320055306,1.542177848661595,1.3576346799446952
2021,15,Russian Grand Prix,Sochi Autodrom,ocon,15,1,29.901,alpine,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,249,39,31.346579188126995,31.461375714121857,-1.4455791881269953,-1.5603757141218573
2021,15,Russian Grand Prix,Sochi Autodrom,ocon,50,2,33.264,alpine,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,249,39,31.346579188126995,31.68769516136717,1.9174208118730078,1.5763048386328329
2021,15,Russian Grand Prix,Sochi Autodrom,perez,36,1,36.026,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,292,39,31.0770964936222,30.669661257978998,4.948903506377803,5.356338742021006
2021,15,Russian Grand Prix,Sochi Autodrom,perez,50,2,32.313,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,292,39,31.0770964936222,30.8511270744436,1.2359035063778023,1.4618729255564027
2021,15,Russian Grand Prix,Sochi Autodrom,raikkonen,15,1,30.102,alfa,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,194,39,31.321038028712003,31.47884249512837,-1.2190380287120028,-1.3768424951283684
2021,15,Russian Grand Prix,Sochi Autodrom,raikkonen,47,2,30.131,alfa,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,194,39,31.321038028712003,31.698754280833583,-1.190038028712003,-1.567754280833583
2021,15,Russian Grand Prix,Sochi Autodrom,ricciardo,22,1,33.617,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,270,39,31.127822151338407,31.098861195890194,2.4891778486615905,2.518138804109803
2021,15,Russian Grand Prix,Sochi Autodrom,ricciardo,48,2,31.016,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,270,39,31.127822151338407,31.305957658515204,-0.11182215133840856,-0.28995765851520616
2021,15,Russian Grand Prix,Sochi Autodrom,russell,13,1,30.665,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,271,39,32.376091422812905,31.470662736560453,-1.7110914228129062,-0.8056627365604534
2021,15,Russian Grand Prix,Sochi Autodrom,russell,47,2,32.081,williams,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,271,39,32.376091422812905,31.694846296625734,-0.29509142281290224,0.38615370337426924
2021,15,Russian Grand Prix,Sochi Autodrom,sainz,14,1,30.715,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,259,39,31.154226771928805,30.912554771737973,-0.439226771928805,-0.1975547717379733
2021,15,Russian Grand Prix,Sochi Autodrom,sainz,48,2,30.677,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,259,39,31.154226771928805,31.136738331803254,-0.47722677192880525,-0.45973833180325485
2021,15,Russian Grand Prix,Sochi Autodrom,stroll,12,1,30.241,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,271,39,31.342122561947654,31.248117277693492,-1.1011225619476548,-1.0071172776934922
2021,15,Russian Grand Prix,Sochi Autodrom,stroll,48,2,43.124,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,271,39,31.342122561947654,31.476572612118844,11.781877438052348,11.647427387881159
2021,15,Russian Grand Prix,Sochi Autodrom,tsunoda,13,1,30.112,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,202,39,30.864442821478352,31.038826801284884,-0.7524428214783541,-0.9268268012848857
2021,15,Russian Grand Prix,Sochi Autodrom,tsunoda,47,2,30.98,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,202,39,30.864442821478352,31.26301036135016,0.11555717852164804,-0.28301036135016133
2021,15,Russian Grand Prix,Sochi Autodrom,tsunoda,49,3,30.972,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,202,39,30.864442821478352,31.74900701796053,0.10755717852164892,-0.7770070179605284
2021,15,Russian Grand Prix,Sochi Autodrom,vettel,26,1,29.242,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,271,39,31.342122561947654,31.27801969821397,-2.1001225619476536,-2.0360196982139698
2021,15,Russian Grand Prix,Sochi Autodrom,vettel,50,2,32.128,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,34.167500000000004,0,1,0,0,Abnormal long stop,271,39,31.342122561947654,31.48084438647891,0.7858774380523457,0.6471556135210896
2021,16,Turkish Grand Prix,Istanbul Park,alonso,30,1,29.116,alpine,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,249,20,24.62011977553403,24.92326741966885,4.495880224465971,4.19273258033115
2021,16,Turkish Grand Prix,Istanbul Park,bottas,37,1,22.962,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,278,20,24.798802431715004,24.660801046402423,-1.8368024317150038,-1.6988010464024228
2021,16,Turkish Grand Prix,Istanbul Park,gasly,39,1,29.31,alphatauri,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,202,20,24.137983408885386,24.52421326581225,5.1720165911146125,4.785786734187749
2021,16,Turkish Grand Prix,Istanbul Park,giovinazzi,40,1,23.15,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,194,20,24.594578616119037,24.962093072475707,-1.4445786161190384,-1.812093072475708
2021,16,Turkish Grand Prix,Istanbul Park,hamilton,50,1,22.684,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,278,20,24.798802431715004,24.688567579742863,-2.1148024317150025,-2.0045675797428615
2021,16,Turkish Grand Prix,Istanbul Park,latifi,34,1,24.104,williams,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,271,20,25.649632010219932,24.94536976518765,-1.5456320102199328,-0.8413697651876504
2021,16,Turkish Grand Prix,Istanbul Park,leclerc,47,1,23.646,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,259,20,24.42776735933584,24.412892446525582,-0.7817673593358379,-0.7668924465255813
2021,16,Turkish Grand Prix,Istanbul Park,maxverstappen,36,1,22.442,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,292,20,24.35063708102923,24.099514655825484,-1.9086370810292301,-1.6575146558254836
2021,16,Turkish Grand Prix,Istanbul Park,mazepin,35,1,23.829,haas,+2 Laps,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,272,20,25.79818174215158,25.610550696995688,-1.96918174215158,-1.7815506969956871
2021,16,Turkish Grand Prix,Istanbul Park,mickschumacher,39,1,23.892,haas,+2 Laps,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,272,20,25.79818174215158,25.61909424571582,-1.9061817421515812,-1.727094245715822
2021,16,Turkish Grand Prix,Istanbul Park,norris,34,1,23.239,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,270,20,24.401362738745437,24.55434523989709,-1.1623627387454363,-1.3153452398970877
2021,16,Turkish Grand Prix,Istanbul Park,perez,37,1,22.463,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,292,20,24.35063708102923,24.10165054300552,-1.8876370810292293,-1.638650543005518
2021,16,Turkish Grand Prix,Istanbul Park,raikkonen,37,1,23.164,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,194,20,24.594578616119037,24.955685410935605,-1.4305786161190355,-1.791685410935603
2021,16,Turkish Grand Prix,Istanbul Park,ricciardo,21,1,23.028,mclaren,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,270,20,24.401362738745437,24.526578706556645,-1.3733627387454383,-1.4985787065566463
2021,16,Turkish Grand Prix,Istanbul Park,russell,35,1,23.551,williams,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,271,20,25.649632010219932,24.94750565236768,-2.0986320102199336,-1.3965056523676829
2021,16,Turkish Grand Prix,Istanbul Park,sainz,36,1,28.353,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,259,20,24.42776735933584,24.38939768754521,3.925232640664163,3.9636023124547926
2021,16,Turkish Grand Prix,Istanbul Park,stroll,39,1,35.509,aston_martin,Finished,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,271,20,24.615663149354685,24.735639629400893,10.893336850645316,10.773360370599107
2021,16,Turkish Grand Prix,Istanbul Park,tsunoda,35,1,23.329,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,202,20,24.137983408885386,24.51566971709211,-0.8089834088853856,-1.1866697170921086
2021,16,Turkish Grand Prix,Istanbul Park,vettel,36,1,23.5,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,271,20,24.615663149354685,24.72923196786079,-1.1156631493546847,-1.229231967860791
2021,16,Turkish Grand Prix,Istanbul Park,vettel,37,2,23.514,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,29.619950000000003,0,1,0,0,Abnormal long stop,271,20,24.615663149354685,24.882931250984957,-1.1016631493546853,-1.3689312509849572
2021,17,United States Grand Prix,Circuit of the Americas,alonso,7,1,23.576,alpine,Rear wing,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,249,135,24.81942219117706,24.814988469694775,-1.2434221911770607,-1.2389884696947746
2021,17,United States Grand Prix,Circuit of the Americas,alonso,28,2,23.844,alpine,Rear wing,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,249,135,24.81942219117706,25.011405496419616,-0.97542219117706,-1.1674054964196152
2021,17,United States Grand Prix,Circuit of the Americas,alonso,39,3,23.314,alpine,Rear wing,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,249,135,24.81942219117706,25.516625137650287,-1.505422191177061,-2.202625137650287
2021,17,United States Grand Prix,Circuit of the Americas,bottas,15,1,24.444,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,278,135,24.998104847358036,24.554657983608383,-0.5541048473580368,-0.11065798360838386
2021,17,United States Grand Prix,Circuit of the Americas,bottas,34,2,23.619,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,278,135,24.998104847358036,24.746803235973154,-1.379104847358036,-1.127803235973154
2021,17,United States Grand Prix,Circuit of the Americas,gasly,10,1,23.745,alphatauri,Suspension,1,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Possible damage/crash race,202,135,24.33728582452842,25.867034788245032,-0.5922858245284175,-2.1220347882450312
2021,17,United States Grand Prix,Circuit of the Americas,giovinazzi,8,1,23.993,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,194,135,24.79388103176207,24.834591137881326,-0.8008810317620707,-0.841591137881327
2021,17,United States Grand Prix,Circuit of the Americas,giovinazzi,26,2,23.502,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,194,135,24.79388103176207,25.024600503066065,-1.2918810317620704,-1.5226005030660659
2021,17,United States Grand Prix,Circuit of the Americas,hamilton,13,1,24.481,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,278,135,24.998104847358036,24.550386209248312,-0.5171048473580342,-0.06938620924831085
2021,17,United States Grand Prix,Circuit of the Americas,hamilton,37,2,23.676,mercedes,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,278,135,24.998104847358036,24.753210897513256,-1.3221048473580375,-1.0772108975132575
2021,17,United States Grand Prix,Circuit of the Americas,latifi,5,1,32.61,williams,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,271,135,25.848934425862964,24.824275492133367,6.761065574137035,7.785724507866632
2021,17,United States Grand Prix,Circuit of the Americas,latifi,25,2,23.653,williams,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,271,135,25.848934425862964,25.018556631678177,-2.1959344258629656,-1.365556631678178
2021,17,United States Grand Prix,Circuit of the Americas,leclerc,12,1,24.011,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,259,135,24.62706977497887,24.278982850391095,-0.6160697749788717,-0.26798285039109615
2021,17,United States Grand Prix,Circuit of the Americas,leclerc,32,2,23.805,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,259,135,24.62706977497887,24.473263989935905,-0.8220697749788712,-0.6682639899359053
2021,17,United States Grand Prix,Circuit of the Americas,maxverstappen,10,1,23.727,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,292,135,24.549939496672263,23.984828044311307,-0.8229394966722623,-0.25782804431130657
2021,17,United States Grand Prix,Circuit of the Americas,maxverstappen,29,2,24.052,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,292,135,24.549939496672263,24.17697329667608,-0.497939496672263,-0.1249732966760817
2021,17,United States Grand Prix,Circuit of the Americas,mazepin,24,2,24.611,haas,+2 Laps,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,272,135,25.997484157794613,25.679465789126148,-1.3864841577946123,-1.0684657891261473
2021,17,United States Grand Prix,Circuit of the Americas,mazepin,37,3,24.169,haas,+2 Laps,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,272,135,25.997484157794613,26.18895720471689,-1.8284841577946125,-2.0199572047168886
2021,17,United States Grand Prix,Circuit of the Americas,mickschumacher,11,1,24.293,haas,+2 Laps,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,272,135,25.997484157794613,25.500135859841578,-1.7044841577946137,-1.2071358598415785
2021,17,United States Grand Prix,Circuit of the Americas,mickschumacher,34,2,24.247,haas,+2 Laps,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,272,135,25.997484157794613,25.700824660926486,-1.750484157794613,-1.453824660926486
2021,17,United States Grand Prix,Circuit of the Americas,norris,10,1,24.385,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,270,135,24.60066515438847,24.44393040274298,-0.21566515438846778,-0.058930402742976895
2021,17,United States Grand Prix,Circuit of the Americas,norris,30,2,25.548,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,270,135,24.60066515438847,24.638211542287785,0.9473348456115289,0.9097884577122137
2021,17,United States Grand Prix,Circuit of the Americas,ocon,3,1,40.8,alpine,Mechanical,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,249,135,24.81942219117706,24.80644492097464,15.980577808822936,15.993555079025356
2021,17,United States Grand Prix,Circuit of the Americas,ocon,25,2,23.919,alpine,Mechanical,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,249,135,24.81942219117706,25.004997834879514,-0.9004221911770607,-1.0859978348795138
2021,17,United States Grand Prix,Circuit of the Americas,perez,12,1,25.018,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,292,135,24.549939496672263,23.989099818671377,0.4680605033277381,1.0289001813286234
2021,17,United States Grand Prix,Circuit of the Americas,perez,30,2,23.604,red_bull,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,292,135,24.549939496672263,24.179109183856113,-0.9459394966722634,-0.5751091838561138
2021,17,United States Grand Prix,Circuit of the Americas,raikkonen,12,1,24.191,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,194,135,24.79388103176207,24.84313468660146,-0.6028810317620703,-0.6521346866014603
2021,17,United States Grand Prix,Circuit of the Americas,raikkonen,31,2,24.09,alfa,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,194,135,24.79388103176207,25.035279938966234,-0.7038810317620694,-0.9452799389662339
2021,17,United States Grand Prix,Circuit of the Americas,ricciardo,11,1,24.176,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,270,135,24.60066515438847,24.44606628992301,-0.42466515438847097,-0.27006628992301174
2021,17,United States Grand Prix,Circuit of the Americas,ricciardo,30,2,24.036,mclaren,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,270,135,24.60066515438847,24.638211542287785,-0.564665154388468,-0.6022115422877832
2021,17,United States Grand Prix,Circuit of the Americas,russell,9,1,23.572,williams,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,271,135,25.848934425862964,24.832819040853508,-2.276934425862965,-1.2608190408535087
2021,17,United States Grand Prix,Circuit of the Americas,russell,31,2,24.98,williams,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,271,135,25.848934425862964,25.03137195475838,-0.8689344258629639,-0.05137195475838041
2021,17,United States Grand Prix,Circuit of the Americas,sainz,11,1,23.414,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,259,135,24.62706977497887,24.276846963211064,-1.2130697749788695,-0.8628469632110622
2021,17,United States Grand Prix,Circuit of the Americas,sainz,29,2,26.866,ferrari,Finished,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,259,135,24.62706977497887,24.466856328395803,2.2389302250211287,2.3991436716041967
2021,17,United States Grand Prix,Circuit of the Americas,stroll,18,1,23.827,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,271,135,24.814965564997717,24.63163245378689,-0.9879655649977153,-0.804632453786887
2021,17,United States Grand Prix,Circuit of the Americas,stroll,34,2,23.455,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,271,135,24.814965564997717,24.817370044611557,-1.3599655649977187,-1.3623700446115592
2021,17,United States Grand Prix,Circuit of the Americas,tsunoda,9,1,23.802,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,202,135,24.33728582452842,24.400983105577936,-0.5352858245284189,-0.5989831055779362
2021,17,United States Grand Prix,Circuit of the Americas,tsunoda,32,2,23.529,alphatauri,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,202,135,24.33728582452842,24.601671906662844,-0.8082858245284186,-1.072671906662844
2021,17,United States Grand Prix,Circuit of the Americas,vettel,17,1,24.977,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,271,135,24.814965564997717,24.629496566606853,0.16203443500228332,0.3475034333931468
2021,17,United States Grand Prix,Circuit of the Americas,vettel,38,2,23.849,aston_martin,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,27.153199999999984,0,1,0,0,Abnormal long stop,271,135,24.814965564997717,24.82591359333169,-0.9659655649977168,-0.976913593331691
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,alonso,39,1,23.985,alpine,+1 Lap,0,0,unknown,0,0,0,0,0,0,0,0,26.404300000000003,0,1,0,0,Abnormal long stop,249,85,18.700186836968708,23.439902248608668,5.284813163031291,0.5450977513913315
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,bottas,40,2,31.664,mercedes,+2 Laps,0,0,unknown,0,0,0,0,0,0,0,0,26.404300000000003,0,1,0,0,Abnormal long stop,278,85,18.878869493149683,23.316183948206167,12.785130506850319,8.347816051793835
