season,round,race_name,circuit,driver_join_id,pit_lap,stop_number,pit_stop_time_s,constructor,safety_car_pit_lap,race_has_safety_car,race_safety_car_lap_share,race_q95_stop,abnormal_stop_proxy,constructor_n,circuit_n,pred_simple,pred_adjusted,residual_simple,residual_adjusted
2022,12,French Grand Prix,Circuit Paul Ricard,hamilton,18,1,37.189,mercedes,0,1,0.15762004175365343,44.25599999999999,1,210,25,38.10003294643904,38.14853958681901,-0.9110329464390432,-0.9595395868190124
2022,12,French Grand Prix,Circuit Paul Ricard,kevinmagnussen,8,1,36.779,haas,0,1,0.15762004175365343,44.25599999999999,1,212,25,39.19242929721821,39.12309323542512,-2.413429297218208,-2.344093235425113
2022,12,French Grand Prix,Circuit Paul Ricard,kevinmagnussen,18,2,36.403,haas,0,1,0.15762004175365343,44.25599999999999,1,212,25,39.19242929721821,38.99968378904482,-2.789429297218213,-2.5966837890448247
2022,12,French Grand Prix,Circuit Paul Ricard,latifi,19,1,37.497,williams,0,1,0.15762004175365343,44.25599999999999,1,209,25,38.943790606251184,38.57193324595549,-1.4467906062511844,-1.0749332459554921
2022,12,French Grand Prix,Circuit Paul Ricard,latifi,38,2,36.942,williams,0,1,0.15762004175365343,44.25599999999999,1,209,25,38.943790606251184,38.49615213020083,-2.001790606251184,-1.5541521302008263
2022,12,French Grand Prix,Circuit Paul Ricard,maxverstappen,16,1,35.266,red_bull,0,1,0.15762004175365343,44.25599999999999,1,220,25,37.54563108091477,37.5569088957394,-2.2796310809147684,-2.290908895739399
2022,12,French Grand Prix,Circuit Paul Ricard,mickschumacher,9,1,36.704,haas,0,1,0.15762004175365343,44.25599999999999,1,212,25,39.19242929721821,39.128385272161296,-2.488429297218211,-2.4243852721612953
2022,12,French Grand Prix,Circuit Paul Ricard,mickschumacher,18,2,37.003,haas,0,1,0.15762004175365343,44.25599999999999,1,212,25,39.19242929721821,38.99968378904482,-2.1894292972182114,-1.9966837890448232
2022,12,French Grand Prix,Circuit Paul Ricard,norris,18,1,37.539,mclaren,0,1,0.15762004175365343,44.25599999999999,1,208,25,37.845639770181236,38.05645714287168,-0.3066397701812349,-0.5174571428716774
2022,12,French Grand Prix,Circuit Paul Ricard,ocon,18,1,44.747,alpine,0,1,0.15762004175365343,44.25599999999999,1,193,25,38.32343155316852,38.362694660762415,6.4235684468314815,6.384305339237585
2022,12,French Grand Prix,Circuit Paul Ricard,perez,18,1,38.061,red_bull,0,1,0.15762004175365343,44.25599999999999,1,220,25,37.54563108091477,37.56749296921176,0.5153689190852333,0.493507030788237
2022,12,French Grand Prix,Circuit Paul Ricard,ricciardo,18,1,36.264,mclaren,0,1,0.15762004175365343,44.25599999999999,1,208,25,37.845639770181236,38.05645714287168,-1.5816397701812335,-1.792457142871676
2022,12,French Grand Prix,Circuit Paul Ricard,russell,18,1,38.277,mercedes,0,1,0.15762004175365343,44.25599999999999,1,210,25,38.10003294643904,38.14853958681901,0.17696705356095777,0.12846041318098855
2022,12,French Grand Prix,Circuit Paul Ricard,sainz,18,1,41.458,ferrari,0,1,0.15762004175365343,44.25599999999999,1,198,25,37.94159258380306,37.870458724650895,3.516407416196941,3.5875412753491034
2022,12,French Grand Prix,Circuit Paul Ricard,sainz,42,2,42.292,ferrari,0,1,0.15762004175365343,44.25599999999999,1,198,25,37.94159258380306,37.82113779257713,4.350407416196944,4.4708622074228686
2022,12,French Grand Prix,Circuit Paul Ricard,stroll,18,1,39.844,aston_martin,0,1,0.15762004175365343,44.25599999999999,1,206,25,38.06341007518559,38.22232972679362,1.7805899248144144,1.6216702732063837
2022,12,French Grand Prix,Circuit Paul Ricard,tsunoda,11,1,37.648,alphatauri,0,1,0.15762004175365343,44.25599999999999,1,138,25,37.975411166454904,37.92113933332186,-0.3274111664549011,-0.2731393333218577
2022,12,French Grand Prix,Circuit Paul Ricard,vettel,19,1,36.671,aston_martin,0,1,0.15762004175365343,44.25599999999999,1,206,25,38.06341007518559,38.2276217635298,-1.3924100751855875,-1.5566217635297974
2022,12,French Grand Prix,Circuit Paul Ricard,zhou,9,1,36.444,alfa,0,1,0.15762004175365343,44.25599999999999,1,133,25,38.21865316001809,38.498280394786676,-1.7746531600180901,-2.054280394786673
2022,12,French Grand Prix,Circuit Paul Ricard,zhou,22,2,50.79,alfa,0,1,0.15762004175365343,44.25599999999999,1,133,25,38.21865316001809,38.390747058614934,12.571346839981906,12.399252941385065
2022,13,Hungarian Grand Prix,Hungaroring,albon,2,1,31.224,williams,0,1,0.128705712219812,28.749049999999997,1,209,118,23.03623460319688,22.71218012459192,8.187765396803119,8.51181987540808
2022,13,Hungarian Grand Prix,Hungaroring,albon,21,2,21.816,williams,0,1,0.128705712219812,28.749049999999997,1,209,118,23.03623460319688,22.63639900883726,-1.2202346031968823,-0.8203990088372599
2022,13,Hungarian Grand Prix,Hungaroring,albon,40,3,24.298,williams,0,1,0.128705712219812,28.749049999999997,1,209,118,23.03623460319688,23.253643160539987,1.261765396803117,1.0443568394600113
2022,13,Hungarian Grand Prix,Hungaroring,alonso,21,1,22.083,alpine,0,1,0.128705712219812,28.749049999999997,1,193,118,22.415875550114222,22.608782274122447,-0.332875550114224,-0.5257822741224487
2022,13,Hungarian Grand Prix,Hungaroring,bottas,26,1,22.272,alfa,0,1,0.128705712219812,28.749049999999997,1,133,118,22.311097156963793,22.818456522453236,-0.03909715696379479,-0.5464565224532372
2022,13,Hungarian Grand Prix,Hungaroring,gasly,16,1,21.675,alphatauri,0,1,0.128705712219812,28.749049999999997,1,138,118,22.067855163400598,22.177811020154255,-0.392855163400597,-0.5028110201542546
2022,13,Hungarian Grand Prix,Hungaroring,gasly,46,2,21.489,alphatauri,0,1,0.128705712219812,28.749049999999997,1,138,118,22.067855163400598,22.160242308497573,-0.578855163400597,-0.6712423084975718
2022,13,Hungarian Grand Prix,Hungaroring,hamilton,19,1,21.699,mercedes,0,1,0.128705712219812,28.749049999999997,1,210,118,22.19247694338474,22.384043126706686,-0.4934769433847386,-0.6850431267066845
2022,13,Hungarian Grand Prix,Hungaroring,hamilton,51,2,22.095,mercedes,0,1,0.128705712219812,28.749049999999997,1,210,118,22.19247694338474,22.37705848852237,-0.09747694338474133,-0.28205848852237025
2022,13,Hungarian Grand Prix,Hungaroring,kevinmagnussen,6,1,29.641,haas,0,1,0.128705712219812,28.749049999999997,1,212,118,23.284873294163905,23.342720665104245,6.356126705836093,6.298279334895753
2022,13,Hungarian Grand Prix,Hungaroring,kevinmagnussen,35,2,23.21,haas,0,1,0.128705712219812,28.749049999999997,1,212,118,23.284873294163905,23.319859916711376,-0.07487329416390409,-0.1098599167113754
2022,13,Hungarian Grand Prix,Hungaroring,kevinmagnussen,67,3,23.147,haas,0,1,0.128705712219812,28.749049999999997,1,212,118,23.284873294163905,24.005900545984453,-0.13787329416390648,-0.8589005459844543
2022,13,Hungarian Grand Prix,Hungaroring,latifi,18,1,21.865,williams,0,1,0.128705712219812,28.749049999999997,1,209,118,23.03623460319688,22.796852712370804,-1.1712346031968828,-0.9318527123708051
2022,13,Hungarian Grand Prix,Hungaroring,latifi,39,2,22.452,williams,0,1,0.128705712219812,28.749049999999997,1,209,118,23.03623460319688,22.7316556700885,-0.5842346031968795,-0.27965567008849845
2022,13,Hungarian Grand Prix,Hungaroring,latifi,56,3,28.777,williams,0,1,0.128705712219812,28.749049999999997,1,209,118,23.03623460319688,23.33831574831887,5.74076539680312,5.438684251681131
2022,13,Hungarian Grand Prix,Hungaroring,leclerc,21,1,21.775,ferrari,0,1,0.128705712219812,28.749049999999997,1,198,118,22.03403658074875,22.11654633801093,-0.25903658074875224,-0.34154633801093226
2022,13,Hungarian Grand Prix,Hungaroring,leclerc,39,2,21.972,ferrari,0,1,0.128705712219812,28.749049999999997,1,198,118,22.03403658074875,22.035473185520082,-0.062036580748749515,-0.06347318552008119
2022,13,Hungarian Grand Prix,Hungaroring,leclerc,54,3,21.544,ferrari,0,1,0.128705712219812,28.749049999999997,1,198,118,22.03403658074875,22.631549190278093,-0.49003658074875034,-1.087549190278093
2022,13,Hungarian Grand Prix,Hungaroring,maxverstappen,16,1,21.351,red_bull,0,1,0.128705712219812,28.749049999999997,1,220,118,21.638075077860464,21.78712039889089,-0.2870750778604645,-0.4361203988908926
2022,13,Hungarian Grand Prix,Hungaroring,maxverstappen,38,2,21.228,red_bull,0,1,0.128705712219812,28.749049999999997,1,220,118,21.638075077860464,21.727215393344768,-0.41007507786046205,-0.49921539334476606
2022,13,Hungarian Grand Prix,Hungaroring,mickschumacher,21,1,22.953,haas,0,1,0.128705712219812,28.749049999999997,1,212,118,23.284873294163905,23.42210121614695,-0.33187329416390554,-0.46910121614694944
2022,13,Hungarian Grand Prix,Hungaroring,mickschumacher,41,2,22.566,haas,0,1,0.128705712219812,28.749049999999997,1,212,118,23.284873294163905,23.35161213712846,-0.718873294163906,-0.7856121371284601
2022,13,Hungarian Grand Prix,Hungaroring,norris,14,1,23.567,mclaren,0,1,0.128705712219812,28.749049999999997,1,208,118,21.938083767126933,22.26550049907845,1.6289162328730669,1.301499500921551
2022,13,Hungarian Grand Prix,Hungaroring,norris,42,2,21.855,mclaren,0,1,0.128705712219812,28.749049999999997,1,208,118,21.938083767126933,22.237347713949404,-0.08308376712693288,-0.3823477139494038
2022,13,Hungarian Grand Prix,Hungaroring,ocon,23,1,23.581,alpine,0,1,0.128705712219812,28.749049999999997,1,193,118,22.415875550114222,22.619366347594806,1.1651244498857771,0.9616336524051938
2022,13,Hungarian Grand Prix,Hungaroring,perez,18,1,21.118,red_bull,0,1,0.128705712219812,28.749049999999997,1,220,118,21.638075077860464,21.79770447236325,-0.520075077860465,-0.6797044723632517
2022,13,Hungarian Grand Prix,Hungaroring,perez,42,2,21.167,red_bull,0,1,0.128705712219812,28.749049999999997,1,220,118,21.638075077860464,21.748383540289485,-0.471075077860462,-0.5813835402894831
2022,13,Hungarian Grand Prix,Hungaroring,ricciardo,15,1,21.558,mclaren,0,1,0.128705712219812,28.749049999999997,1,208,118,21.938083767126933,22.27079253581463,-0.3800837671269335,-0.7127925358146285
2022,13,Hungarian Grand Prix,Hungaroring,ricciardo,46,2,21.521,mclaren,0,1,0.128705712219812,28.749049999999997,1,208,118,21.938083767126933,22.258515860894125,-0.4170837671269325,-0.7375158608941241
2022,13,Hungarian Grand Prix,Hungaroring,russell,16,1,22.763,mercedes,0,1,0.128705712219812,28.749049999999997,1,210,118,22.19247694338474,22.36816701649815,0.5705230566152615,0.39483298350185336
2022,13,Hungarian Grand Prix,Hungaroring,russell,39,2,21.743,mercedes,0,1,0.128705712219812,28.749049999999997,1,210,118,22.19247694338474,22.313554047688203,-0.44947694338474165,-0.570554047688205
2022,13,Hungarian Grand Prix,Hungaroring,sainz,17,1,22.82,ferrari,0,1,0.128705712219812,28.749049999999997,1,198,118,22.03403658074875,22.095378191066207,0.7859634192512495,0.7246218089337937
2022,13,Hungarian Grand Prix,Hungaroring,sainz,47,2,23.456,ferrari,0,1,0.128705712219812,28.749049999999997,1,198,118,22.03403658074875,22.077809479409524,1.4219634192512487,1.3781905205904756
2022,13,Hungarian Grand Prix,Hungaroring,stroll,14,1,21.779,aston_martin,0,1,0.128705712219812,28.749049999999997,1,206,118,22.15585407213128,22.431373083000395,-0.3768540721312803,-0.6523730830003949
2022,13,Hungarian Grand Prix,Hungaroring,stroll,46,2,21.615,aston_martin,0,1,0.128705712219812,28.749049999999997,1,206,118,22.15585407213128,22.424388444816067,-0.5408540721312818,-0.8093884448160686
2022,13,Hungarian Grand Prix,Hungaroring,tsunoda,13,1,21.577,alphatauri,0,1,0.128705712219812,28.749049999999997,1,138,118,22.067855163400598,22.161934909945717,-0.490855163400596,-0.5849349099457157
2022,13,Hungarian Grand Prix,Hungaroring,tsunoda,33,2,22.016,alphatauri,0,1,0.128705712219812,28.749049999999997,1,138,118,22.067855163400598,22.091445830927228,-0.05185516340059948,-0.07544583092722945
2022,13,Hungarian Grand Prix,Hungaroring,tsunoda,51,3,22.128,alphatauri,0,1,0.128705712219812,28.749049999999997,1,138,118,22.067855163400598,22.70339794589378,0.060144836599402396,-0.5753979458937799
2022,13,Hungarian Grand Prix,Hungaroring,vettel,15,1,21.402,aston_martin,0,1,0.128705712219812,28.749049999999997,1,206,118,22.15585407213128,22.436665119736574,-0.7538540721312792,-1.034665119736573
2022,13,Hungarian Grand Prix,Hungaroring,vettel,46,2,25.03,aston_martin,0,1,0.128705712219812,28.749049999999997,1,206,118,22.15585407213128,22.424388444816067,2.874145927868721,2.605611555183934
2022,13,Hungarian Grand Prix,Hungaroring,zhou,27,1,22.321,alfa,0,1,0.128705712219812,28.749049999999997,1,133,118,22.311097156963793,22.823748559189415,0.009902843036208253,-0.5027485591894134
2022,13,Hungarian Grand Prix,Hungaroring,zhou,51,2,28.218,alfa,0,1,0.128705712219812,28.749049999999997,1,133,118,22.311097156963793,22.774427627115656,5.906902843036207,5.4435723728843435
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,albon,10,1,23.334,williams,0,1,0.1148989898989899,27.301,1,209,109,24.19822290377727,24.084790507968908,-0.8642229037772715,-0.7507905079689081
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,albon,26,2,24.415,williams,0,1,0.1148989898989899,27.301,1,209,109,24.19822290377727,23.9931332820057,0.216777096222728,0.4218667179942983
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,alonso,11,1,22.641,alpine,0,1,0.1148989898989899,27.301,1,193,109,23.577863850694612,23.88613599624819,-0.9368638506946141,-1.245135996248191
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,alonso,25,2,23.954,alpine,0,1,0.1148989898989899,27.301,1,193,109,23.577863850694612,23.783894696812624,0.3761361493053883,0.17010530318737693
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,gasly,10,1,22.857,alphatauri,0,1,0.1148989898989899,27.301,1,138,109,23.22984346398099,23.476332889224718,-0.3728434639809919,-0.6193328892247187
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,gasly,22,2,22.542,alphatauri,0,1,0.1148989898989899,27.301,1,138,109,23.22984346398099,23.36350751631679,-0.6878434639809896,-0.8215075163167889
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,kevinmagnussen,11,1,26.815,haas,0,1,0.1148989898989899,27.301,1,212,109,24.4468615947443,24.69945493827269,2.368138405255703,2.1155450617273104
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,kevinmagnussen,27,2,23.396,haas,0,1,0.1148989898989899,27.301,1,212,109,24.4468615947443,24.607797712309484,-1.0508615947442976,-1.2117977123094832
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,latifi,3,1,35.825,williams,0,1,0.1148989898989899,27.301,1,209,109,24.19822290377727,24.047746250815646,11.626777096222732,11.777253749184357
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,latifi,15,2,24.168,williams,0,1,0.1148989898989899,27.301,1,209,109,24.19822290377727,23.934920877907718,-0.03022290377727188,0.2330791220922812
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,latifi,34,3,23.414,williams,0,1,0.1148989898989899,27.301,1,209,109,24.19822290377727,24.552165029610446,-0.7842229037772697,-1.1381650296104446
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,leclerc,3,1,24.198,ferrari,0,1,0.1148989898989899,27.301,1,198,109,23.196024881329144,23.351563766247228,1.001975118670856,0.8464362337527724
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,leclerc,25,2,23.189,ferrari,0,1,0.1148989898989899,27.301,1,198,109,23.196024881329144,23.291658760701104,-0.00702488132914425,-0.1026587607011038
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,leclerc,42,3,23.334,ferrari,0,1,0.1148989898989899,27.301,1,198,109,23.196024881329144,23.89831883893147,0.13797511867085532,-0.5643188389314702
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,maxverstappen,15,1,22.882,red_bull,0,1,0.1148989898989899,27.301,1,220,109,22.800063378440854,23.112102451642258,0.08193662155914794,-0.2301024516422565
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,maxverstappen,30,2,22.322,red_bull,0,1,0.1148989898989899,27.301,1,220,109,22.800063378440854,23.015153188942868,-0.47806337844085434,-0.693153188942869
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,mickschumacher,14,1,24.158,haas,0,1,0.1148989898989899,27.301,1,212,109,24.4468615947443,24.715331048481232,-0.2888615947442972,-0.557331048481231
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,mickschumacher,30,2,24.982,haas,0,1,0.1148989898989899,27.301,1,212,109,24.4468615947443,24.623673822518022,0.5351384052557009,0.3583261774819775
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,norris,13,1,23.036,mclaren,0,1,0.1148989898989899,27.301,1,208,109,23.100072067707323,23.590482551829812,-0.06407206770732188,-0.5544825518298104
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,norris,29,2,23.56,mclaren,0,1,0.1148989898989899,27.301,1,208,109,23.100072067707323,23.498825325866605,0.4599279322926755,0.061174674133393836
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,ocon,12,1,23.511,alpine,0,1,0.1148989898989899,27.301,1,193,109,23.577863850694612,23.89142803298437,-0.06686385069461309,-0.3804280329843692
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,ocon,32,2,23.491,alpine,0,1,0.1148989898989899,27.301,1,193,109,23.577863850694612,23.820938953965886,-0.08686385069461267,-0.32993895396588613
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,perez,14,1,22.349,red_bull,0,1,0.1148989898989899,27.301,1,220,109,22.800063378440854,23.10681041490608,-0.4510633784408533,-0.7578104149060785
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,perez,27,2,22.65,red_bull,0,1,0.1148989898989899,27.301,1,220,109,22.800063378440854,22.99927707873433,-0.15006337844085493,-0.3492770787343318
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,ricciardo,12,1,23.085,mclaren,0,1,0.1148989898989899,27.301,1,208,109,23.100072067707323,23.58519051509363,-0.01507206770732239,-0.5001905150936281
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,ricciardo,32,2,23.146,mclaren,0,1,0.1148989898989899,27.301,1,208,109,23.100072067707323,23.514701436075146,0.045927932292677554,-0.3687014360751455
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,russell,13,1,22.825,mercedes,0,1,0.1148989898989899,27.301,1,210,109,23.35446524396513,23.682564995777156,-0.5294652439651308,-0.8575649957771567
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,russell,29,2,22.977,mercedes,0,1,0.1148989898989899,27.301,1,210,109,23.35446524396513,23.590907769813946,-0.3774652439651298,-0.6139077698139452
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,sainz,11,1,22.543,ferrari,0,1,0.1148989898989899,27.301,1,198,109,23.196024881329144,23.39390006013667,-0.653024881329145,-0.8509000601366701
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,sainz,25,2,22.75,ferrari,0,1,0.1148989898989899,27.301,1,198,109,23.196024881329144,23.291658760701104,-0.4460248813291443,-0.5416587607011039
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,stroll,15,1,23.555,aston_martin,0,1,0.1148989898989899,27.301,1,206,109,23.317842372711674,23.766939209224116,0.237157627288326,-0.21193920922411635
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,stroll,26,2,23.349,aston_martin,0,1,0.1148989898989899,27.301,1,206,109,23.317842372711674,23.648821799580006,0.031157627288326495,-0.29982179958000543
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,tsunoda,18,1,30.055,alphatauri,0,1,0.1148989898989899,27.301,1,138,109,23.22984346398099,23.51866918311416,6.8251565360190085,6.53633081688584
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,tsunoda,30,2,24.253,alphatauri,0,1,0.1148989898989899,27.301,1,138,109,23.22984346398099,23.405843810206232,1.023156536019009,0.8471561897937683
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,vettel,14,1,23.222,aston_martin,0,1,0.1148989898989899,27.301,1,206,109,23.317842372711674,23.761647172487937,-0.0958423727116724,-0.5396471724879355
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,vettel,33,2,22.833,aston_martin,0,1,0.1148989898989899,27.301,1,206,109,23.317842372711674,23.685866056733268,-0.4848423727116753,-0.8528660567332693
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,zhou,14,1,23.744,alfa,0,1,0.1148989898989899,27.301,1,133,109,23.473085457544187,24.08522617110662,0.27091454245581303,-0.34122617110661935
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,zhou,28,2,23.364,alfa,0,1,0.1148989898989899,27.301,1,133,109,23.473085457544187,23.982984871671054,-0.10908545754418597,-0.6189848716710529
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,albon,21,1,19.325,williams,0,1,0.1853448275862069,24.485350000000004,1,209,115,18.069053869679816,21.978779038156325,1.2559461303201829,-2.653779038156326
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,albon,42,2,19.911,williams,0,1,0.1853448275862069,24.485350000000004,1,209,115,18.069053869679816,21.91358199587402,1.841946130320185,-2.002581995874017
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,albon,55,3,20.508,williams,0,1,0.1853448275862069,24.485350000000004,1,209,115,18.069053869679816,22.499073927159667,2.4389461303201827,-1.9910739271596682
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,albon,56,4,14.114,williams,0,1,0.1853448275862069,24.485350000000004,0,209,115,18.069053869679816,5.899047351904018,-3.9550538696798156,8.214952648095982
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,alonso,12,1,19.578,alpine,0,1,0.1853448275862069,24.485350000000004,1,193,115,17.448694816597154,21.727204159073803,2.1293051834028454,-2.149204159073804
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,alonso,47,2,21.501,alpine,0,1,0.1853448275862069,24.485350000000004,1,193,115,17.448694816597154,21.736095631098024,4.052305183402847,-0.235095631098023
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,alonso,57,3,15.762,alpine,0,1,0.1853448275862069,24.485350000000004,1,193,115,17.448694816597154,22.30571145217513,-1.6866948165971536,-6.543711452175131
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,bottas,16,1,19.741,alfa,0,1,0.1853448275862069,24.485350000000004,1,133,115,17.34391642344673,21.931586370668416,2.397083576553271,-2.1905863706684165
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,bottas,34,2,21.049,alfa,0,1,0.1853448275862069,24.485350000000004,1,133,115,17.34391642344673,21.850513218177568,3.705083576553271,-0.8015132181775684
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,gasly,11,1,18.789,alphatauri,0,1,0.1853448275862069,24.485350000000004,1,138,115,17.100674429883533,21.317401052050332,1.6883255701164686,-2.528401052050331
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,gasly,32,2,18.7,alphatauri,0,1,0.1853448275862069,24.485350000000004,1,138,115,17.100674429883533,21.25220400976803,1.5993255701164664,-2.5522040097680296
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,gasly,56,3,18.572,alphatauri,0,1,0.1853448275862069,24.485350000000004,1,138,115,17.100674429883533,21.895908345151657,1.4713255701164663,-3.323908345151658
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,gasly,57,4,13.973,alphatauri,0,1,0.1853448275862069,24.485350000000004,0,138,115,17.100674429883533,5.29588176989601,-3.127674429883532,8.677118230103991
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,hamilton,29,1,19.046,mercedes,0,1,0.1853448275862069,24.485350000000004,1,210,115,17.225296209867675,21.603013709645474,1.820703790132324,-2.5570137096454744
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,hamilton,48,2,19.164,mercedes,0,1,0.1853448275862069,24.485350000000004,1,210,115,17.225296209867675,21.527232593890805,1.938703790132326,-2.363232593890803
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,hamilton,57,3,14.155,mercedes,0,1,0.1853448275862069,24.485350000000004,0,210,115,17.225296209867675,2.24047998211479,-3.070296209867676,11.91452001788521
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,kevinmagnussen,14,1,20.785,haas,0,1,0.1853448275862069,24.485350000000004,1,212,115,18.31769256064684,22.551107174570667,2.46730743935316,-1.7661071745706671
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,kevinmagnussen,34,2,23.71,haas,0,1,0.1853448275862069,24.485350000000004,1,212,115,18.31769256064684,22.48061809555218,5.392307439353161,1.2293819044478198
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,kevinmagnussen,47,3,23.663,haas,0,1,0.1853448275862069,24.485350000000004,1,212,115,18.31769256064684,23.06611002683783,5.34530743935316,0.5968899731621704
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,kevinmagnussen,56,4,14.175,haas,0,1,0.1853448275862069,24.485350000000004,0,212,115,18.31769256064684,6.508419745471621,-4.142692560646839,7.666580254528379
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,latifi,13,1,20.284,williams,0,1,0.1853448275862069,24.485350000000004,1,209,115,18.069053869679816,21.936442744266884,2.2149461303201825,-1.6524427442668852
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,latifi,26,2,20.733,williams,0,1,0.1853448275862069,24.485350000000004,1,209,115,18.069053869679816,21.828909408095136,2.663946130320184,-1.0959094080951353
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,latifi,54,3,20.051,williams,0,1,0.1853448275862069,24.485350000000004,1,209,115,18.069053869679816,22.493781890423488,1.981946130320182,-2.4427818904234897
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,latifi,55,4,14.459,williams,0,1,0.1853448275862069,24.485350000000004,0,209,115,18.069053869679816,5.893755315167839,-3.610053869679817,8.56524468483216
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,leclerc,17,1,19.08,ferrari,0,1,0.1853448275862069,24.485350000000004,1,198,115,17.066855847231686,21.261428406643187,2.0131441527683123,-2.181428406643189
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,leclerc,45,2,19.084,ferrari,0,1,0.1853448275862069,24.485350000000004,1,198,115,17.066855847231686,21.233275621514142,2.0171441527683136,-2.1492756215141426
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,leclerc,56,3,19.576,ferrari,0,1,0.1853448275862069,24.485350000000004,1,198,115,17.066855847231686,21.80818347932743,2.5091441527683145,-2.2321834793274284
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,leclerc,57,4,14.008,ferrari,0,1,0.1853448275862069,24.485350000000004,0,198,115,17.066855847231686,5.208156904071781,-3.058855847231687,8.799843095928217
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,maxverstappen,18,1,19.634,red_bull,0,1,0.1853448275862069,24.485350000000004,1,220,115,16.6708943443434,20.963754687940234,2.9631056556566016,-1.329754687940234
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,maxverstappen,48,2,19.61,red_bull,0,1,0.1853448275862069,24.485350000000004,1,220,115,16.6708943443434,20.94618597628355,2.9391056556566006,-1.3361859762835522
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,maxverstappen,56,3,19.655,red_bull,0,1,0.1853448275862069,24.485350000000004,1,220,115,16.6708943443434,21.505217723888297,2.9841056556566024,-1.8502177238882958
