season,round,race_name,circuit,driver_join_id,pit_lap,stop_number,pit_stop_time_s,constructor,under_safety_car,race_has_safety_car,race_safety_car_lap_share,race_q95_stop,abnormal_stop_proxy,very_short_stop_proxy,constructor_n,circuit_n,pred_simple,pred_adjusted,residual_simple,residual_adjusted
2022,1,Bahrain Grand Prix,Bahrain International Circuit,perez,33,2,24.173,red_bull,0,1,0.14844444444444443,27.365299999999998,1,0,292,190,25.53880113273873,25.76333074121028,-1.3658011327387314,-1.5903307412102805
2022,1,Bahrain Grand Prix,Bahrain International Circuit,perez,43,3,24.947,red_bull,0,1,0.14844444444444443,27.365299999999998,1,0,292,190,25.53880113273873,26.218885272235582,-0.5918011327387305,-1.2718852722355827
2022,1,Bahrain Grand Prix,Bahrain International Circuit,ricciardo,17,1,24.915,mclaren,0,1,0.14844444444444443,27.365299999999998,1,0,270,190,25.589526790454936,26.00022280036105,-0.6745267904549372,-1.085222800361052
2022,1,Bahrain Grand Prix,Bahrain International Circuit,ricciardo,33,2,24.885,mclaren,0,1,0.14844444444444443,27.365299999999998,1,0,270,190,25.589526790454936,26.184024889378186,-0.7045267904549348,-1.2990248893781846
2022,1,Bahrain Grand Prix,Bahrain International Circuit,ricciardo,44,3,25.139,mclaren,0,1,0.14844444444444443,27.365299999999998,1,0,270,190,25.589526790454936,26.640199920160143,-0.45052679045493704,-1.5011999201601434
2022,1,Bahrain Grand Prix,Bahrain International Circuit,russell,15,1,25.888,mercedes,0,1,0.14844444444444443,27.365299999999998,1,0,278,190,25.986966483424503,26.150069546941545,-0.0989664834245012,-0.26206954694154305
2022,1,Bahrain Grand Prix,Bahrain International Circuit,russell,33,2,25.334,mercedes,0,1,0.14844444444444443,27.365299999999998,1,0,278,190,25.986966483424503,26.33511263547198,-0.6529664834245033,-1.00111263547198
2022,1,Bahrain Grand Prix,Bahrain International Circuit,russell,45,3,25.574,mercedes,0,1,0.14844444444444443,27.365299999999998,1,0,278,190,25.986966483424503,26.79190816601058,-0.41296648342450126,-1.2179081660105773
2022,1,Bahrain Grand Prix,Bahrain International Circuit,sainz,14,1,24.666,ferrari,0,1,0.14844444444444443,27.365299999999998,1,0,259,190,25.615931411045338,25.899329015648824,-0.9499314110453376,-1.233329015648824
2022,1,Bahrain Grand Prix,Bahrain International Circuit,sainz,33,2,24.438,ferrari,0,1,0.14844444444444443,27.365299999999998,1,0,259,190,25.615931411045338,26.08499260393591,-1.1779314110453392,-1.6469926039359102
2022,1,Bahrain Grand Prix,Bahrain International Circuit,sainz,44,3,24.287,ferrari,0,1,0.14844444444444443,27.365299999999998,1,0,259,190,25.615931411045338,26.54116763471786,-1.328931411045339,-2.2541676347178594
2022,1,Bahrain Grand Prix,Bahrain International Circuit,stroll,18,1,25.739,aston_martin,0,1,0.14844444444444443,27.365299999999998,1,0,271,190,25.803827201064184,26.26199624677954,-0.06482720106418327,-0.5229962467795382
2022,1,Bahrain Grand Prix,Bahrain International Circuit,stroll,38,2,26.957,aston_martin,0,1,0.14844444444444443,27.365299999999998,1,0,271,190,25.803827201064184,26.448280334823274,1.1531727989358167,0.5087196651767272
2022,1,Bahrain Grand Prix,Bahrain International Circuit,stroll,45,3,25.039,aston_martin,0,1,0.14844444444444443,27.365299999999998,1,0,271,190,25.803827201064184,26.90197336657863,-0.7648272010641826,-1.862973366578629
2022,1,Bahrain Grand Prix,Bahrain International Circuit,tsunoda,15,1,26.095,alphatauri,0,1,0.14844444444444443,27.365299999999998,1,0,202,190,25.326147460594886,26.03472965945948,0.7688525394051133,0.060270340540519385
2022,1,Bahrain Grand Prix,Bahrain International Circuit,tsunoda,29,2,24.35,alphatauri,0,1,0.14844444444444443,27.365299999999998,1,0,202,190,25.326147460594886,26.217290748963322,-0.9761474605948841,-1.8672907489633204
2022,1,Bahrain Grand Prix,Bahrain International Circuit,tsunoda,44,3,24.188,alphatauri,0,1,0.14844444444444443,27.365299999999998,1,0,202,190,25.326147460594886,26.675947778771867,-1.1381474605948867,-2.4879477787718685
2022,1,Bahrain Grand Prix,Bahrain International Circuit,zhou,15,1,25.428,alfa,0,1,0.14844444444444443,27.365299999999998,1,0,194,190,25.782742667828536,26.42094926421644,-0.3547426678285355,-0.9929492642164384
2022,1,Bahrain Grand Prix,Bahrain International Circuit,zhou,37,2,25.291,alfa,0,1,0.14844444444444443,27.365299999999998,1,0,194,190,25.782742667828536,26.608474351773467,-0.49174266782853593,-1.3174743517734662
2022,1,Bahrain Grand Prix,Bahrain International Circuit,zhou,45,3,28.647,alfa,0,1,0.14844444444444443,27.365299999999998,1,0,194,190,25.782742667828536,27.062787883285473,2.864257332171462,1.584212116714525
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,albon,13,1,20.683,williams,0,1,0.23170731707317074,23.91139999999998,1,0,271,90,16.660258101272543,23.49777024479562,4.022741898727457,-2.8147702447956213
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,alonso,16,1,21.543,alpine,0,1,0.23170731707317074,23.91139999999998,1,0,249,90,15.630745866586638,23.385136211032986,5.912254133413361,-1.8421362110329866
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,bottas,16,1,22.561,alfa,0,1,0.23170731707317074,23.91139999999998,1,0,194,90,15.605204707171648,23.391281861283836,6.955795292828352,-0.8302818612838365
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,bottas,35,2,22.71,alfa,0,1,0.23170731707317074,23.91139999999998,1,0,194,90,15.605204707171648,23.57694544957092,7.104795292828353,-0.8669454495709203
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,gasly,15,1,22.82,alphatauri,0,1,0.23170731707317074,23.91139999999998,1,0,202,90,15.148609499937995,23.004441756770234,7.671390500062005,-0.18444175677023367
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,hamilton,40,1,21.788,mercedes,0,1,0.23170731707317074,23.91139999999998,1,0,278,90,15.809428522767613,23.135294138168504,5.9785714772323875,-1.347294138168504
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,hulkenberg,37,1,21.425,aston_martin,0,1,0.23170731707317074,23.91139999999998,1,0,271,90,15.626289240407297,23.243497839466606,5.798710759592703,-1.8184978394666054
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,kevinmagnussen,37,1,22.374,haas,0,1,0.23170731707317074,23.91139999999998,1,0,272,90,16.80880783320419,24.114735130656953,5.565192166795807,-1.7407351306569545
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,leclerc,16,1,21.038,ferrari,0,1,0.23170731707317074,23.91139999999998,1,0,259,90,15.43839345038845,22.870282112472868,5.599606549611551,-1.8322821124728677
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,maxverstappen,16,1,20.731,red_bull,0,1,0.23170731707317074,23.91139999999998,1,0,292,90,15.361263172081841,22.548620249747245,5.36973682791816,-1.8176202497472431
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,norris,16,1,20.383,mclaren,0,1,0.23170731707317074,23.91139999999998,1,0,270,90,15.411988829798048,22.969314397915152,4.971011170201951,-2.586314397915153
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,ocon,16,1,21.141,alpine,0,1,0.23170731707317074,23.91139999999998,1,0,249,90,15.630745866586638,23.385136211032986,5.51025413341336,-2.2441362110329877
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,perez,15,1,20.481,red_bull,0,1,0.23170731707317074,23.91139999999998,1,0,292,90,15.361263172081841,22.5479997499906,5.11973682791816,-2.0669997499905968
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,ricciardo,8,1,20.65,mclaren,0,1,0.23170731707317074,23.91139999999998,1,0,270,90,15.411988829798048,22.964350399861967,5.2380111702019505,-2.3143503998619686
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,russell,16,1,21.415,mercedes,0,1,0.23170731707317074,23.91139999999998,1,0,278,90,15.809428522767613,23.120402144008946,5.605571477232386,-1.7054021440089464
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,sainz,16,1,21.521,ferrari,0,1,0.23170731707317074,23.91139999999998,1,0,259,90,15.43839345038845,22.870282112472868,6.082606549611551,-1.3492821124728671
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,stroll,13,1,22.339,aston_martin,0,1,0.23170731707317074,23.91139999999998,1,0,271,90,15.626289240407297,23.228605845307047,6.712710759592701,-0.8896058453070488
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,zhou,16,1,33.734,alfa,0,1,0.23170731707317074,23.91139999999998,1,0,194,90,15.605204707171648,23.391281861283836,18.128795292828354,10.342718138716165
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,zhou,27,2,15.103,alfa,0,1,0.23170731707317074,23.91139999999998,1,0,194,90,15.605204707171648,23.571981451517736,-0.5022047071716482,-8.468981451517736
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,albon,57,1,19.845,williams,0,1,0.1923444976076555,19.80915,1,0,271,70,16.874049384694505,19.056365823976755,2.970950615305494,0.788634176023244
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,alonso,39,1,18.796,alpine,0,1,0.1923444976076555,19.80915,1,0,249,70,15.8445371500086,18.930701295324504,2.9514628499913993,-0.13470129532450414
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,alonso,53,2,18.394,alpine,0,1,0.1923444976076555,19.80915,1,0,249,70,15.8445371500086,19.113262384828346,2.5494628499913983,-0.7192623848283475
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,bottas,22,1,18.413,alfa,0,1,0.1923444976076555,19.80915,1,0,194,70,15.818995990593608,18.926298449712338,2.594004009406392,-0.5132984497123374
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,gasly,21,1,18.926,alphatauri,0,1,0.1923444976076555,19.80915,1,0,202,70,15.362400783359956,18.539458345198728,3.5635992166400428,0.38654165480127034
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,hamilton,22,1,17.877,mercedes,0,1,0.1923444976076555,19.80915,1,0,278,70,16.023219806189573,18.655418732437447,1.853780193810426,-0.7784187324374479
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,kevinmagnussen,39,1,19.111,haas,0,1,0.1923444976076555,19.80915,1,0,272,70,17.022599116626154,19.64726972005886,2.088400883373847,-0.5362697200588578
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,latifi,13,1,18.552,williams,0,1,0.1923444976076555,19.80915,1,0,271,70,16.874049384694505,19.029063834684234,1.6779506153054946,-0.47706383468423397
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,latifi,23,2,17.936,williams,0,1,0.1923444976076555,19.80915,1,0,271,70,16.874049384694505,19.209142925161483,1.061950615305495,-1.2731429251614834
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,leclerc,22,1,17.973,ferrari,0,1,0.1923444976076555,19.80915,1,0,259,70,15.65218473381041,18.40529870090137,2.320815266189589,-0.4322987009013701
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,maxverstappen,18,1,18.281,red_bull,0,1,0.1923444976076555,19.80915,1,0,292,70,15.575054455503802,18.08115483914915,2.7059455444961973,0.1998451608508489
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,mickschumacher,14,1,19.039,haas,0,1,0.1923444976076555,19.80915,1,0,272,70,17.022599116626154,19.631757226142653,2.016400883373848,-0.5927572261426519
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,norris,20,1,17.556,mclaren,0,1,0.1923444976076555,19.80915,1,0,270,70,15.62578011322001,18.503089986830357,1.930219886779991,-0.9470899868303562
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,ocon,17,1,19.128,alpine,0,1,0.1923444976076555,19.80915,1,0,249,70,15.8445371500086,18.917050300678245,3.2834628499914,0.21094969932175545
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,perez,20,1,17.434,red_bull,0,1,0.1923444976076555,19.80915,1,0,292,70,15.575054455503802,18.082395838662446,1.8589455444961995,-0.6483958386624451
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,ricciardo,21,1,18.15,mclaren,0,1,0.1923444976076555,19.80915,1,0,270,70,15.62578011322001,18.503710486587003,2.5242198867799885,-0.3537104865870049
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,russell,23,1,18.479,mercedes,0,1,0.1923444976076555,19.80915,1,0,278,70,16.023219806189573,18.656039232194093,2.4557801938104262,-0.1770392321940939
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,stroll,3,1,18.242,aston_martin,0,1,0.1923444976076555,19.80915,1,0,271,70,15.840080523829258,18.75369443762918,2.401919476170743,-0.5116944376291777
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,stroll,4,2,18.56,aston_martin,0,1,0.1923444976076555,19.80915,1,0,271,70,15.840080523829258,18.928189030296597,2.719919476170741,-0.3681890302965982
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,stroll,23,3,20.402,aston_martin,0,1,0.1923444976076555,19.80915,1,0,271,70,15.840080523829258,19.38932805913173,4.561919476170743,1.0126719408682696
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,tsunoda,18,1,18.443,alphatauri,0,1,0.1923444976076555,19.80915,1,0,202,70,15.362400783359956,18.537596845928785,3.0805992166400458,-0.09459684592878403
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,zhou,21,1,18.38,alfa,0,1,0.1923444976076555,19.80915,1,0,194,70,15.818995990593608,18.925677949955688,2.561004009406391,-0.5456779499556887
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,albon,17,1,30.793,williams,0,1,0.1068904593639576,36.00099999999999,1,0,271,69,24.574249510831674,30.039532030901665,6.218750489168325,0.7534679690983346
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,bottas,18,1,40.957,alfa,0,1,0.1068904593639576,36.00099999999999,1,0,194,69,23.519196116730775,29.931802647876584,17.437803883269225,11.025197352123417
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,gasly,17,1,30.405,alphatauri,0,1,0.1068904593639576,36.00099999999999,1,0,202,69,23.062600909497124,29.544962543362974,7.342399090502877,0.860037456637027
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,hamilton,18,1,32.74,mercedes,0,1,0.1068904593639576,36.00099999999999,1,0,278,69,23.723419932326742,29.660922930601693,9.01658006767326,3.079077069398309
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,kevinmagnussen,18,1,33.765,haas,0,1,0.1068904593639576,36.00099999999999,1,0,272,69,24.722799242763323,30.642225422360085,9.042200757236678,3.122774577639916
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,latifi,18,1,31.125,williams,0,1,0.1068904593639576,36.00099999999999,1,0,271,69,24.574249510831674,30.040152530658315,6.550750489168326,1.0848474693416854
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,leclerc,19,1,31.794,ferrari,0,1,0.1068904593639576,36.00099999999999,1,0,259,69,23.352384859947577,29.41142339882226,8.441615140052424,2.382576601177739
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,leclerc,49,2,30.042,ferrari,0,1,0.1068904593639576,36.00099999999999,1,0,259,69,23.352384859947577,29.603912484432477,6.689615140052425,0.4380875155675241
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,leclerc,53,3,36.56,ferrari,0,1,0.1068904593639576,36.00099999999999,1,0,259,69,23.352384859947577,30.055744016917888,13.207615140052425,6.504255983082114
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,maxverstappen,19,1,30.001,red_bull,0,1,0.1068904593639576,36.00099999999999,1,0,292,69,23.275254581640972,29.089761536096635,6.725745418359029,0.9112384639033664
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,maxverstappen,51,2,29.942,red_bull,0,1,0.1068904593639576,36.00099999999999,1,0,292,69,23.275254581640972,29.283491621220147,6.666745418359028,0.6585083787798531
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,mickschumacher,18,1,31.32,haas,0,1,0.1068904593639576,36.00099999999999,1,0,272,69,24.722799242763323,30.642225422360085,6.597200757236678,0.6777745776399158
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,mickschumacher,52,2,30.984,haas,0,1,0.1068904593639576,36.00099999999999,1,0,272,69,24.722799242763323,30.83719650699689,6.261200757236679,0.14680349300311235
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,norris,19,1,30.07,mclaren,0,1,0.1068904593639576,36.00099999999999,1,0,270,69,23.32598023935718,29.510455684264546,6.744019760642821,0.5595443157354545
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,ocon,18,1,31.409,alpine,0,1,0.1068904593639576,36.00099999999999,1,0,249,69,23.544737276145767,29.92565699762573,7.864262723854232,1.4833430023742693
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,perez,18,1,30.366,red_bull,0,1,0.1068904593639576,36.00099999999999,1,0,292,69,23.275254581640972,29.08914103633999,7.0907454183590275,1.2768589636600112
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,perez,50,2,29.627,red_bull,0,1,0.1068904593639576,36.00099999999999,1,0,292,69,23.275254581640972,29.282871121463497,6.351745418359027,0.34412887853650176
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,ricciardo,2,1,32.362,mclaren,0,1,0.1068904593639576,36.00099999999999,1,0,270,69,23.32598023935718,29.499907188401526,9.036019760642823,2.862092811598476
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,ricciardo,16,2,30.422,mclaren,0,1,0.1068904593639576,36.00099999999999,1,0,270,69,23.32598023935718,29.68246827790537,7.096019760642822,0.7395317220946289
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,ricciardo,30,3,30.155,mclaren,0,1,0.1068904593639576,36.00099999999999,1,0,270,69,23.32598023935718,30.140504807957267,6.829019760642822,0.014495192042733862
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,russell,18,1,31.079,mercedes,0,1,0.1068904593639576,36.00099999999999,1,0,278,69,23.723419932326742,29.660922930601693,7.355580067673259,1.4180770693983078
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,stroll,18,1,32.667,aston_martin,0,1,0.1068904593639576,36.00099999999999,1,0,271,69,23.540280649966427,29.77098813116974,9.126719350033575,2.8960118688302607
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,tsunoda,18,1,30.372,alphatauri,0,1,0.1068904593639576,36.00099999999999,1,0,202,69,23.062600909497124,29.545583043119624,7.309399090502875,0.8264169568803759
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,vettel,17,1,30.484,aston_martin,0,1,0.1068904593639576,36.00099999999999,1,0,271,69,23.540280649966427,29.77036763141309,6.943719350033575,0.7136323685869108
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,zhou,18,1,32.203,alfa,0,1,0.1068904593639576,36.00099999999999,1,0,194,69,23.519196116730775,29.931802647876584,8.683803883269228,2.2711973521234192
2022,5,Miami Grand Prix,Miami International Autodrome,albon,16,1,20.059,williams,0,1,0.18826868495742669,21.977999999999998,1,0,271,73,23.05522685397657,22.759874585967275,-2.9962268539765695,-2.7008745859672736
2022,5,Miami Grand Prix,Miami International Autodrome,alonso,15,1,21.638,alpine,0,1,0.18826868495742669,21.977999999999998,1,0,249,73,22.025714619290667,22.644758553178047,-0.38771461929066575,-1.0067585531780452
2022,5,Miami Grand Prix,Miami International Autodrome,bottas,26,1,19.614,alfa,0,1,0.18826868495742669,21.977999999999998,1,0,194,73,22.000173459875676,22.65772970075203,-2.3861734598756748,-3.043729700752028
2022,5,Miami Grand Prix,Miami International Autodrome,gasly,16,1,19.543,alphatauri,0,1,0.18826868495742669,21.977999999999998,1,0,202,73,21.54357825264202,22.265305098428584,-2.000578252642022,-2.722305098428585
2022,5,Miami Grand Prix,Miami International Autodrome,gasly,40,2,19.007,alphatauri,0,1,0.18826868495742669,21.977999999999998,1,0,202,73,21.54357825264202,22.45407118549891,-2.5365782526420197,-3.44707118549891
2022,5,Miami Grand Prix,Miami International Autodrome,hamilton,22,1,18.82,mercedes,0,1,0.18826868495742669,21.977999999999998,1,0,278,73,22.20439727547164,22.38436798445054,-3.3843972754716383,-3.5643679844505414
2022,5,Miami Grand Prix,Miami International Autodrome,kevinmagnussen,12,1,19.76,haas,0,1,0.18826868495742669,21.977999999999998,1,0,272,73,23.20377658590822,23.359465478642452,-3.4437765859082177,-3.5994654786424505
2022,5,Miami Grand Prix,Miami International Autodrome,kevinmagnussen,42,2,20.673,haas,0,1,0.18826868495742669,21.977999999999998,1,0,272,73,23.20377658590822,23.551954564252668,-2.530776585908221,-2.8789545642526697
2022,5,Miami Grand Prix,Miami International Autodrome,latifi,34,1,19.185,williams,0,1,0.18826868495742669,21.977999999999998,1,0,271,73,23.05522685397657,22.771043581586945,-3.870226853976572,-3.586043581586946
2022,5,Miami Grand Prix,Miami International Autodrome,leclerc,24,1,19.697,ferrari,0,1,0.18826868495742669,21.977999999999998,1,0,259,73,21.833362203092477,22.135488952427764,-2.136362203092478,-2.4384889524277646
2022,5,Miami Grand Prix,Miami International Autodrome,maxverstappen,26,1,18.798,red_bull,0,1,0.18826868495742669,21.977999999999998,1,0,292,73,21.756231924785865,21.815068089215433,-2.958231924785867,-3.017068089215435
2022,5,Miami Grand Prix,Miami International Autodrome,mickschumacher,14,1,20.413,haas,0,1,0.18826868495742669,21.977999999999998,1,0,272,73,23.20377658590822,23.360706478155752,-2.790776585908219,-2.9477064781557516
2022,5,Miami Grand Prix,Miami International Autodrome,mickschumacher,54,2,32.381,haas,0,1,0.18826868495742669,21.977999999999998,1,0,272,73,23.20377658590822,23.559400561332446,9.177223414091781,8.821599438667555
2022,5,Miami Grand Prix,Miami International Autodrome,norris,18,1,19.986,mclaren,0,1,0.18826868495742669,21.977999999999998,1,0,270,73,21.806957582502076,22.230798239330156,-1.820957582502075,-2.244798239330155
2022,5,Miami Grand Prix,Miami International Autodrome,ocon,41,1,19.019,alpine,0,1,0.18826868495742669,21.977999999999998,1,0,249,73,22.025714619290667,22.6608915468509,-3.006714619290669,-3.6418915468509
2022,5,Miami Grand Prix,Miami International Autodrome,perez,27,1,18.519,red_bull,0,1,0.18826868495742669,21.977999999999998,1,0,292,73,21.756231924785865,21.81568858897208,-3.237231924785867,-3.2966885889720814
2022,5,Miami Grand Prix,Miami International Autodrome,perez,41,2,18.433,red_bull,0,1,0.18826868495742669,21.977999999999998,1,0,292,73,21.756231924785865,21.998249678475922,-3.3232319247858655,-3.5652496784759222
2022,5,Miami Grand Prix,Miami International Autodrome,ricciardo,30,1,19.484,mclaren,0,1,0.18826868495742669,21.977999999999998,1,0,270,73,21.806957582502076,22.238244236409937,-2.322957582502074,-2.754244236409935
2022,5,Miami Grand Prix,Miami International Autodrome,ricciardo,41,2,19.28,mclaren,0,1,0.18826868495742669,21.977999999999998,1,0,270,73,21.806957582502076,22.418943826643833,-2.5269575825020745,-3.138943826643832
2022,5,Miami Grand Prix,Miami International Autodrome,russell,40,1,19.035,mercedes,0,1,0.18826868495742669,21.977999999999998,1,0,278,73,22.20439727547164,22.39553698007021,-3.1693972754716384,-3.3605369800702114
2022,5,Miami Grand Prix,Miami International Autodrome,sainz,27,1,22.063,ferrari,0,1,0.18826868495742669,21.977999999999998,1,0,259,73,21.833362203092477,22.137350451697706,0.22963779690752162,-0.0743504516977076
2022,5,Miami Grand Prix,Miami International Autodrome,stroll,40,1,19.074,aston_martin,0,1,0.18826868495742669,21.977999999999998,1,0,271,73,22.021257993111323,22.50560218063826,-2.9472579931113216,-3.431602180638258
2022,5,Miami Grand Prix,Miami International Autodrome,tsunoda,11,1,18.87,alphatauri,0,1,0.18826868495742669,21.977999999999998,1,0,202,73,21.54357825264202,22.262202599645345,-2.67357825264202,-3.392202599645344
2022,5,Miami Grand Prix,Miami International Autodrome,tsunoda,41,2,19.618,alphatauri,0,1,0.18826868495742669,21.977999999999998,1,0,202,73,21.54357825264202,22.454691685255558,-1.9255782526420226,-2.836691685255559
2022,5,Miami Grand Prix,Miami International Autodrome,vettel,41,1,19.861,aston_martin,0,1,0.18826868495742669,21.977999999999998,1,0,271,73,22.021257993111323,22.506222680394906,-2.1602579931113226,-2.6452226803949053
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,albon,11,1,23.419,williams,0,1,0.05203252032520325,23.845,1,0,271,172,23.620141340457206,23.715466821765446,-0.20114134045720533,-0.2964668217654456
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,albon,25,2,22.657,williams,0,1,0.05203252032520325,23.845,1,0,271,172,23.620141340457206,23.89802791126929,-0.9631413404572058,-1.2410279112692884
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,albon,45,3,23.328,williams,0,1,0.05203252032520325,23.845,1,0,271,172,23.620141340457206,24.359787439861073,-0.2921413404572064,-1.0317874398610734
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,albon,54,4,23.404,williams,0,1,0.05203252032520325,23.845,1,0,271,172,23.620141340457206,25.849239431056382,-0.2161413404572059,-2.4452394310563825
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,alonso,10,1,22.375,alpine,0,1,0.05203252032520325,23.845,1,0,249,172,22.590629105771303,23.600350788976215,-0.21562910577130268,-1.2253507889762147
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,alonso,31,2,21.914,alpine,0,1,0.05203252032520325,23.845,1,0,249,172,22.590629105771303,23.7872553767766,-0.6766291057713012,-1.8732553767765978
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,alonso,53,3,25.407,alpine,0,1,0.05203252032520325,23.845,1,0,249,172,22.590629105771303,24.250255904881676,2.8163708942286974,1.1567440951183237
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,bottas,14,1,22.987,alfa,0,1,0.05203252032520325,23.845,1,0,194,172,22.56508794635631,23.608978438253665,0.42191205364368756,-0.6219784382536666
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,bottas,34,2,22.541,alfa,0,1,0.05203252032520325,23.845,1,0,194,172,22.56508794635631,23.795262526297392,-0.024087946356310397,-1.254262526297392
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,gasly,10,1,22.008,alphatauri,0,1,0.05203252032520325,23.845,1,0,202,172,22.10849273912266,23.220276834470113,-0.10049273912266088,-1.2122768344701136
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,gasly,29,2,27.947,alphatauri,0,1,0.05203252032520325,23.845,1,0,202,172,22.10849273912266,23.405940422757194,5.838507260877339,4.541059577242805
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,gasly,46,3,21.838,alphatauri,0,1,0.05203252032520325,23.845,1,0,202,172,22.10849273912266,23.865838452079036,-0.27049273912265903,-2.0278384520790347
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,hamilton,22,2,22.105,mercedes,0,1,0.05203252032520325,23.845,1,0,278,172,22.769311761952277,23.516936811942728,-0.6643117619522769,-1.4119368119427271
